system,T_K,X_Cu,X_M,X_O,stable_phases,num_phases,dominant_phase,GM_system,notes
Cu-Fe-O,1800,0.113158,0.804211,0.082632,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-130434.73091883455,
Cu-Fe-O,1800,0.113158,0.767895,0.118947,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-139637.66684869042,
Cu-Fe-O,1800,0.113158,0.731579,0.155263,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-148835.35653423992,
Cu-Fe-O,1800,0.113158,0.695263,0.191579,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-158027.13412343964,
Cu-Fe-O,1800,0.113158,0.658947,0.227895,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-167212.2040330784,
Cu-Fe-O,1800,0.113158,0.622632,0.264211,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-176389.60550736575,
Cu-Fe-O,1800,0.113158,0.586316,0.300526,IONIC_LIQ#1; IONIC_LIQ#3,2,IONIC_LIQ#1,-185558.15600374105,
Cu-Fe-O,1800,0.113158,0.55,0.336842,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-194716.32990823244,
Cu-Fe-O,1800,0.113158,0.513684,0.373158,IONIC_LIQ#1; IONIC_LIQ#3,2,IONIC_LIQ#1,-203861.88788798123,
Cu-Fe-O,1800,0.113158,0.477368,0.409474,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-212990.40281883636,
Cu-Fe-O,1800,0.113158,0.441053,0.445789,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-222067.46362361952,
Cu-Fe-O,1800,0.113158,0.404737,0.482105,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-229525.14929477312,
Cu-Fe-O,1800,0.113158,0.368421,0.518421,IONIC_LIQ#2,1,IONIC_LIQ#2,-233623.88924520175,
Cu-Fe-O,1800,0.113158,0.332105,0.554737,GAS#1; IONIC_LIQ#2,2,GAS#1,-232536.52702679977,
Cu-Fe-O,1800,0.113158,0.295789,0.591053,GAS#1; IONIC_LIQ#2,2,GAS#1,-229557.7737899677,
Cu-Fe-O,1800,0.113158,0.259474,0.627368,GAS#1; IONIC_LIQ#2,2,GAS#1,-226563.28424399352,
Cu-Fe-O,1800,0.113158,0.223158,0.663684,GAS#1; IONIC_LIQ#2,2,GAS#1,-223549.3910235479,
Cu-Fe-O,1800,0.113158,0.186842,0.7,GAS#1; IONIC_LIQ#2,2,GAS#1,-220510.89144308565,
Cu-Fe-O,1800,0.138947,0.851053,0.01,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-112228.24656147376,
Cu-Fe-O,1800,0.138947,0.814737,0.046316,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-121427.78663087252,
Cu-Fe-O,1800,0.138947,0.778421,0.082632,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-130622.83041701355,
Cu-Fe-O,1800,0.138947,0.742105,0.118947,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-139812.91907936308,
Cu-Fe-O,1800,0.138947,0.705789,0.155263,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-148997.5235507619,
Cu-Fe-O,1800,0.138947,0.669474,0.191579,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-158176.02952003636,
Cu-Fe-O,1800,0.138947,0.633158,0.227895,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-167347.71541156096,
Cu-Fe-O,1800,0.138947,0.596842,0.264211,IONIC_LIQ#1; IONIC_LIQ#3,2,IONIC_LIQ#1,-176511.71346090676,
Cu-Fe-O,1800,0.138947,0.560526,0.300526,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-185666.9231198555,
Cu-Fe-O,1800,0.138947,0.524211,0.336842,IONIC_LIQ#1; IONIC_LIQ#3,2,IONIC_LIQ#1,-194811.7774882994,
Cu-Fe-O,1800,0.138947,0.487895,0.373158,IONIC_LIQ#1; IONIC_LIQ#3,2,IONIC_LIQ#1,-203943.53010465717,
Cu-Fe-O,1800,0.138947,0.451579,0.409474,IONIC_LIQ#1; IONIC_LIQ#3,2,IONIC_LIQ#1,-213054.74241546716,
Cu-Fe-O,1800,0.138947,0.415263,0.445789,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-221887.88050534044,
Cu-Fe-O,1800,0.138947,0.378947,0.482105,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-228041.01039691496,
Cu-Fe-O,1800,0.138947,0.342632,0.518421,IONIC_LIQ#2,1,IONIC_LIQ#2,-230911.89052830994,
Cu-Fe-O,1800,0.138947,0.306316,0.554737,GAS#1; IONIC_LIQ#2,2,GAS#1,-228776.62875488002,
Cu-Fe-O,1800,0.138947,0.27,0.591053,GAS#1; IONIC_LIQ#2,2,GAS#1,-225758.75295641777,
Cu-Fe-O,1800,0.138947,0.233684,0.627368,GAS#1; IONIC_LIQ#2,2,GAS#1,-222720.42893136412,
Cu-Fe-O,1800,0.138947,0.197368,0.663684,GAS#1; IONIC_LIQ#2,2,GAS#1,-219656.54257990018,
Cu-Fe-O,1800,0.138947,0.161053,0.7,GAS#1; IONIC_LIQ#2,2,GAS#1,-216559.5862556809,
Cu-Fe-O,1800,0.164737,0.825263,0.01,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-112409.61942170568,
Cu-Fe-O,1800,0.164737,0.788947,0.046316,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-121598.5460941745,
Cu-Fe-O,1800,0.164737,0.752632,0.082632,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-130782.83605149269,
Cu-Fe-O,1800,0.164737,0.716316,0.118947,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-139962.06293552418,
Cu-Fe-O,1800,0.164737,0.68,0.155263,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-149135.74047641348,
Cu-Fe-O,1800,0.164737,0.643684,0.191579,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-158303.30619789395,
Cu-Fe-O,1800,0.164737,0.607368,0.227895,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-167464.09124848686,
Cu-Fe-O,1800,0.164737,0.571053,0.264211,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-176617.2556942016,
Cu-Fe-O,1800,0.164737,0.534737,0.300526,IONIC_LIQ#1; IONIC_LIQ#3,2,IONIC_LIQ#1,-185761.63429990443,
Cu-Fe-O,1800,0.164737,0.498421,0.336842,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-194895.34323830152,
Cu-Fe-O,1800,0.164737,0.462105,0.373158,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-204014.54772758094,
Cu-Fe-O,1800,0.164737,0.425789,0.409474,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-213095.74587940512,
Cu-Fe-O,1800,0.164737,0.389474,0.445789,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-221211.89128135567,
Cu-Fe-O,1800,0.164737,0.353158,0.482105,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-226137.57509843327,
Cu-Fe-O,1800,0.164737,0.316842,0.518421,IONIC_LIQ#2,1,IONIC_LIQ#2,-227715.77199064306,
Cu-Fe-O,1800,0.164737,0.280526,0.554737,GAS#1; IONIC_LIQ#2,2,GAS#1,-224929.72712958543,
Cu-Fe-O,1800,0.164737,0.244211,0.591053,GAS#1; IONIC_LIQ#2,2,GAS#1,-221870.40239823362,
Cu-Fe-O,1800,0.164737,0.207895,0.627368,GAS#1; IONIC_LIQ#2,2,GAS#1,-218785.00568769258,
Cu-Fe-O,1800,0.164737,0.171579,0.663684,GAS#1; IONIC_LIQ#2,2,GAS#1,-215666.3873136091,
Cu-Fe-O,1800,0.164737,0.135263,0.7,GAS#1; IONIC_LIQ#2,2,GAS#1,-212503.55670869644,
Cu-Fe-O,1800,0.190526,0.799474,0.01,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-112568.14455917441,
Cu-Fe-O,1800,0.190526,0.763158,0.046316,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-121747.8792269387,
Cu-Fe-O,1800,0.190526,0.726842,0.082632,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-130922.93537297878,
Cu-Fe-O,1800,0.190526,0.690526,0.118947,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-140092.91821333984,
Cu-Fe-O,1800,0.190526,0.654211,0.155263,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-149257.37491549883,
Cu-Fe-O,1800,0.190526,0.617895,0.191579,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-158415.77025740713,
Cu-Fe-O,1800,0.190526,0.581579,0.227895,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-167567.43749669043,
Cu-Fe-O,1800,0.190526,0.545263,0.264211,IONIC_LIQ#1; IONIC_LIQ#3,2,IONIC_LIQ#1,-176711.47290335738,
Cu-Fe-O,1800,0.190526,0.508947,0.300526,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-185846.4997675844,
Cu-Fe-O,1800,0.190526,0.472632,0.336842,IONIC_LIQ#1; IONIC_LIQ#3,2,IONIC_LIQ#1,-194970.076120036,
Cu-Fe-O,1800,0.190526,0.436316,0.373158,IONIC_LIQ#1; IONIC_LIQ#3,2,IONIC_LIQ#1,-204075.37865867352,
Cu-Fe-O,1800,0.190526,0.4,0.409474,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-213046.97101516597,
Cu-Fe-O,1800,0.190526,0.363684,0.445789,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-220002.47216868863,
Cu-Fe-O,1800,0.190526,0.327368,0.482105,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-223883.75327463937,
Cu-Fe-O,1800,0.190526,0.291053,0.518421,IONIC_LIQ#2,1,IONIC_LIQ#2,-224073.182275122,
Cu-Fe-O,1800,0.190526,0.254737,0.554737,GAS#1; IONIC_LIQ#2,2,GAS#1,-221005.1342668953,
Cu-Fe-O,1800,0.190526,0.218421,0.591053,GAS#1; IONIC_LIQ#2,2,GAS#1,-217901.21817039448,
Cu-Fe-O,1800,0.190526,0.182105,0.627368,GAS#1; IONIC_LIQ#2,2,GAS#1,-214764.24117848268,
Cu-Fe-O,1800,0.190526,0.145789,0.663684,GAS#1; IONIC_LIQ#2,2,GAS#1,-211584.0290350986,
Cu-Fe-O,1800,0.190526,0.109474,0.7,GAS#1; IONIC_LIQ#2,2,GAS#1,-208343.96456619725,
Cu-Fe-O,1800,0.216316,0.773684,0.01,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-112709.62978702798,
Cu-Fe-O,1800,0.216316,0.737368,0.046316,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-121881.36046524803,
Cu-Fe-O,1800,0.216316,0.701053,0.082632,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-131048.42647771086,
Cu-Fe-O,1800,0.216316,0.664737,0.118947,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-140210.45352017297,
Cu-Fe-O,1800,0.216316,0.628421,0.155263,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-149367.00097662274,
Cu-Fe-O,1800,0.216316,0.592105,0.191579,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-158517.5242250129,
Cu-Fe-O,1800,0.216316,0.555789,0.227895,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-167661.30034768287,
Cu-Fe-O,1800,0.216316,0.519474,0.264211,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-176797.27757678385,
Cu-Fe-O,1800,0.216316,0.483158,0.300526,IONIC_LIQ#1; IONIC_LIQ#3,2,IONIC_LIQ#1,-185923.74645824972,
Cu-Fe-O,1800,0.216316,0.446842,0.336842,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-195037.2037325522,
Cu-Fe-O,1800,0.216316,0.410526,0.373158,IONIC_LIQ#1; IONIC_LIQ#3,2,IONIC_LIQ#1,-204118.81379669983,
Cu-Fe-O,1800,0.216316,0.374211,0.409474,IONIC_LIQ#1; IONIC_LIQ#3,2,IONIC_LIQ#1,-212693.87080847123,
Cu-Fe-O,1800,0.216316,0.337895,0.445789,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-218311.13614253572,
Cu-Fe-O,1800,0.216316,0.301579,0.482105,IONIC_LIQ#2,1,IONIC_LIQ#2,-221319.61777575803,
Cu-Fe-O,1800,0.216316,0.265263,0.518421,GAS#1; IONIC_LIQ#2,2,GAS#1,-220128.39680999922,
Cu-Fe-O,1800,0.216316,0.228947,0.554737,GAS#1; IONIC_LIQ#2,2,GAS#1,-217008.33074333263,
Cu-Fe-O,1800,0.216316,0.192632,0.591053,GAS#1; IONIC_LIQ#2,2,GAS#1,-213855.56181843183,
Cu-Fe-O,1800,0.216316,0.156316,0.627368,GAS#1; IONIC_LIQ#2,2,GAS#1,-210660.67446918812,
Cu-Fe-O,1800,0.216316,0.12,0.663684,GAS#1; IONIC_LIQ#2,2,GAS#1,-207408.74664866188,
Cu-Fe-O,1800,0.216316,0.083684,0.7,GAS#1; IONIC_LIQ#2,2,GAS#1,-204073.35988854108,
Cu-Fe-O,1800,0.242105,0.747895,0.01,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-112838.07140783384,
Cu-Fe-O,1800,0.242105,0.711579,0.046316,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-122002.77624785685,
Cu-Fe-O,1800,0.242105,0.675263,0.082632,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-131162.8516131991,
Cu-Fe-O,1800,0.242105,0.638947,0.118947,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-140317.92678489728,
Cu-Fe-O,1800,0.242105,0.602632,0.155263,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-149467.54713893423,
Cu-Fe-O,1800,0.242105,0.566316,0.191579,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-158611.12045833972,
Cu-Fe-O,1800,0.242105,0.53,0.227895,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-167747.81623992263,
Cu-Fe-O,1800,0.242105,0.493684,0.264211,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-176876.36636777228,
Cu-Fe-O,1800,0.242105,0.457368,0.300526,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-185994.53957726754,
Cu-Fe-O,1800,0.242105,0.421053,0.336842,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-195095.8477838649,
Cu-Fe-O,1800,0.242105,0.384737,0.373158,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-204114.1851718071,
Cu-Fe-O,1800,0.242105,0.348421,0.409474,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-211812.51126748478,
Cu-Fe-O,1800,0.242105,0.312105,0.445789,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-216208.08932903106,
Cu-Fe-O,1800,0.242105,0.275789,0.482105,IONIC_LIQ#2,1,IONIC_LIQ#2,-218331.2590584013,
Cu-Fe-O,1800,0.242105,0.239474,0.518421,GAS#1; IONIC_LIQ#2,2,GAS#1,-216108.46702123753,
Cu-Fe-O,1800,0.242105,0.203158,0.554737,GAS#1; IONIC_LIQ#2,2,GAS#1,-212941.9482151733,
Cu-Fe-O,1800,0.242105,0.166842,0.591053,GAS#1; IONIC_LIQ#2,2,GAS#1,-209734.49006294346,
Cu-Fe-O,1800,0.242105,0.130526,0.627368,GAS#1; IONIC_LIQ#2,2,GAS#1,-206472.63567654812,
Cu-Fe-O,1800,0.242105,0.094211,0.663684,GAS#1; IONIC_LIQ#2,2,GAS#1,-203133.51947646862,
Cu-Fe-O,1800,0.242105,0.057895,0.7,GAS#1; IONIC_LIQ#2,2,GAS#1,-199671.77367520254,
Cu-Fe-O,1800,0.267895,0.722105,0.01,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-112956.28899738505,
Cu-Fe-O,1800,0.267895,0.685789,0.046316,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-122114.76166224007,
Cu-Fe-O,1800,0.267895,0.649474,0.082632,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-131268.63571780146,
Cu-Fe-O,1800,0.267895,0.613158,0.118947,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-140417.5251424656,
Cu-Fe-O,1800,0.267895,0.576842,0.155263,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-149560.93549122426,
Cu-Fe-O,1800,0.267895,0.540526,0.191579,IONIC_LIQ#1; IONIC_LIQ#3,2,IONIC_LIQ#1,-158698.1939554004,
Cu-Fe-O,1800,0.267895,0.504211,0.227895,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-167828.32085946645,
Cu-Fe-O,1800,0.267895,0.467895,0.264211,IONIC_LIQ#1; IONIC_LIQ#3,2,IONIC_LIQ#1,-176949.7431521156,
Cu-Fe-O,1800,0.267895,0.431579,0.300526,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-186059.12108182482,
Cu-Fe-O,1800,0.267895,0.395263,0.336842,IONIC_LIQ#1; IONIC_LIQ#3,2,IONIC_LIQ#1,-195140.45233607246,
Cu-Fe-O,1800,0.267895,0.358947,0.373158,IONIC_LIQ#1; IONIC_LIQ#3,2,IONIC_LIQ#1,-203960.68588333574,
Cu-Fe-O,1800,0.267895,0.322632,0.409474,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-210385.12163555497,
Cu-Fe-O,1800,0.267895,0.286316,0.445789,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-213776.43487705442,
Cu-Fe-O,1800,0.267895,0.25,0.482105,IONIC_LIQ#2,1,IONIC_LIQ#2,-214905.16459198997,
Cu-Fe-O,1800,0.267895,0.213684,0.518421,GAS#1; IONIC_LIQ#2,2,GAS#1,-212024.50707838454,
Cu-Fe-O,1800,0.267895,0.177368,0.554737,GAS#1; IONIC_LIQ#2,2,GAS#1,-208806.15061005903,
Cu-Fe-O,1800,0.267895,0.141053,0.591053,GAS#1; IONIC_LIQ#2,2,GAS#1,-205535.86338776746,
Cu-Fe-O,1800,0.267895,0.104737,0.627368,GAS#1; IONIC_LIQ#2,2,GAS#1,-202193.65742472335,
Cu-Fe-O,1800,0.267895,0.068421,0.663684,GAS#1; IONIC_LIQ#2,2,GAS#1,-198742.1641453872,
Cu-Fe-O,1800,0.267895,0.032105,0.7,GAS#1; IONIC_LIQ#2,2,GAS#1,-195092.07502862372,
Cu-Fe-O,1800,0.293684,0.696316,0.01,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-113066.30965460063,
Cu-Fe-O,1800,0.293684,0.66,0.046316,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-122219.18484556767,
Cu-Fe-O,1800,0.293684,0.623684,0.082632,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-131367.47034133438,
Cu-Fe-O,1800,0.293684,0.587368,0.118947,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-140510.7468628846,
Cu-Fe-O,1800,0.293684,0.551053,0.155263,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-149648.45806252962,
Cu-Fe-O,1800,0.293684,0.514737,0.191579,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-158779.8237216236,
Cu-Fe-O,1800,0.293684,0.478421,0.227895,IONIC_LIQ#1; IONIC_LIQ#3,2,IONIC_LIQ#1,-167903.66699076883,
Cu-Fe-O,1800,0.293684,0.442105,0.264211,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-177017.88364731512,
Cu-Fe-O,1800,0.293684,0.405789,0.300526,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-186116.2331104447,
Cu-Fe-O,1800,0.293684,0.369474,0.336842,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-195153.72596560378,
Cu-Fe-O,1800,0.293684,0.333158,0.373158,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-203426.5368340716,
Cu-Fe-O,1800,0.293684,0.296842,0.409474,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-208473.46821903693,
Cu-Fe-O,1800,0.293684,0.260526,0.445789,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-211088.4281168314,
Cu-Fe-O,1800,0.293684,0.224211,0.482105,IONIC_LIQ#2,1,IONIC_LIQ#2,-211078.1694544634,
Cu-Fe-O,1800,0.293684,0.187895,0.518421,GAS#1; IONIC_LIQ#2,2,GAS#1,-207876.1302102938,
Cu-Fe-O,1800,0.293684,0.151579,0.554737,GAS#1; IONIC_LIQ#2,2,GAS#1,-204598.58752306405,
Cu-Fe-O,1800,0.293684,0.115263,0.591053,GAS#1; IONIC_LIQ#2,2,GAS#1,-201253.77953654848,
Cu-Fe-O,1800,0.293684,0.078947,0.627368,GAS#1; IONIC_LIQ#2,2,GAS#1,-197810.3469259066,
Cu-Fe-O,1800,0.293684,0.042632,0.663684,GAS#1; IONIC_LIQ#2,2,GAS#1,-194200.379270741,
Cu-Fe-O,1800,0.319474,0.670526,0.01,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-113169.6128009701,
Cu-Fe-O,1800,0.319474,0.634211,0.046316,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-122317.39084773895,
Cu-Fe-O,1800,0.319474,0.597895,0.082632,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-131460.5555077282,
Cu-Fe-O,1800,0.319474,0.561579,0.118947,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-140598.63894109728,
Cu-Fe-O,1800,0.319474,0.525263,0.155263,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-149731.0048091564,
Cu-Fe-O,1800,0.319474,0.488947,0.191579,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-158856.7367492411,
Cu-Fe-O,1800,0.319474,0.452632,0.227895,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-167974.35759331554,
Cu-Fe-O,1800,0.319474,0.416316,0.264211,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-177080.60234024542,
Cu-Fe-O,1800,0.319474,0.38,0.300526,IONIC_LIQ#1; IONIC_LIQ#3,2,IONIC_LIQ#1,-186161.51584688306,
Cu-Fe-O,1800,0.319474,0.343684,0.336842,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-195087.71832010488,
Cu-Fe-O,1800,0.319474,0.307368,0.373158,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-202323.6608161583,
Cu-Fe-O,1800,0.319474,0.271053,0.409474,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-206169.44832415404,
Cu-Fe-O,1800,0.319474,0.234737,0.445789,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-208195.23734599914,
Cu-Fe-O,1800,0.319474,0.198421,0.482105,GAS#1; IONIC_LIQ#2,2,GAS#1,-206944.77228281053,
Cu-Fe-O,1800,0.319474,0.162105,0.518421,GAS#1; IONIC_LIQ#2,2,GAS#1,-203660.91924147916,
Cu-Fe-O,1800,0.319474,0.125789,0.554737,GAS#1; IONIC_LIQ#2,2,GAS#1,-200313.88971028224,
Cu-Fe-O,1800,0.319474,0.089474,0.591053,GAS#1; IONIC_LIQ#2,2,GAS#1,-196876.96535837674,
Cu-Fe-O,1800,0.319474,0.053158,0.627368,GAS#1; IONIC_LIQ#2,2,GAS#1,-193296.5526205873,
Cu-Fe-O,1800,0.319474,0.016842,0.663684,GAS#1; IONIC_LIQ#2,2,GAS#1,-189418.0681154887,
Cu-Fe-O,1800,0.345263,0.644737,0.01,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-113267.29230206877,
Cu-Fe-O,1800,0.345263,0.608421,0.046316,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-122410.36206708357,
Cu-Fe-O,1800,0.345263,0.572105,0.082632,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-131548.75700019798,
Cu-Fe-O,1800,0.345263,0.535789,0.118947,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-140681.94805091157,
Cu-Fe-O,1800,0.345263,0.499474,0.155263,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-149809.20042189115,
Cu-Fe-O,1800,0.345263,0.463158,0.191579,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-158929.40829695688,
Cu-Fe-O,1800,0.345263,0.426842,0.227895,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-168040.53197448,
Cu-Fe-O,1800,0.345263,0.390526,0.264211,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-177136.57036556915,
Cu-Fe-O,1800,0.345263,0.354211,0.300526,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-186183.89476694612,
Cu-Fe-O,1800,0.345263,0.317895,0.336842,IONIC_LIQ#1; IONIC_LIQ#3,2,IONIC_LIQ#1,-194813.10306738684,
Cu-Fe-O,1800,0.345263,0.281579,0.373158,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-200657.86097498168,
Cu-Fe-O,1800,0.345263,0.245263,0.409474,IONIC_LIQ#1; IONIC_LIQ#2,2,IONIC_LIQ#1,-203564.31724381028,
Cu-Fe-O,1800,0.345263,0.208947,0.445789,IONIC_LIQ#2,1,IONIC_LIQ#2,-205034.7319187926,
Cu-Fe-O,1800,0.345263,0.172632,0.482105,GAS#1; IONIC_LIQ#2,2,GAS#1,-202722.93916544417,
Cu-Fe-O,1800,0.345263,0.136316,0.518421,GAS#1; IONIC_LIQ#2,2,GAS#1,-199373.99066172345,
Cu-Fe-O,1800,0.345263,0.1,0.554737,GAS#1; IONIC_LIQ#2,2,GAS#1,-195942.4335991973,
Cu-Fe-O,1800,0.345263,0.063684,0.591053,GAS#1; IONIC_LIQ#2,2,GAS#1,-192384.79417550913,
