temp_K,phase,radius_um,time_s,time_label,cu_surface_wt_pct,cu_farfield_wt_pct,depletion_depth_um,cu_captured_mg,cu_removed_shell_pct
1798,FCC_A1,25,1800,30 min,0.010000000000000023,0.2999999999999996,84.74576271186442,5.834994081331032e-05,0.0005227865082204548
1798,FCC_A1,50,60,1 min,0.010000000000000023,0.3000000000000004,84.74576271186442,9.272658271188693e-05,0.0008185074524544193
1798,FCC_A1,50,300,5 min,0.010000000000000023,0.2999999999999998,84.74576271186442,9.46784777332384e-05,0.0008357370383472686
1798,FCC_A1,50,600,10 min,0.010000000000000023,0.29999999999999966,84.74576271186442,9.706407383984978e-05,0.0008567949500560902
1798,FCC_A1,50,1800,30 min,0.010000000000000023,0.2999999999999996,84.74576271186442,0.00010608204659718025,0.0009363975590602467
1798,FCC_A1,100,60,1 min,0.010000000000000023,0.3000000000000004,84.74576271186442,0.000220047039891912,0.0018858205864809257
1798,FCC_A1,100,300,5 min,0.010000000000000023,0.2999999999999998,84.74576271186442,0.00022376178726312763,0.0019176562661140414
1798,FCC_A1,100,600,10 min,0.010000000000000023,0.29999999999999966,84.74576271186442,0.00022827449567093387,0.0019563305351267346
1798,FCC_A1,100,1800,30 min,0.010000000000000023,0.2999999999999996,84.74576271186442,0.00024506531107143997,0.0021002291549928735
1798,FCC_A1,250,60,1 min,0.010000000000000023,0.3000000000000004,84.74576271186442,0.0009271911480075718,0.007285013484551887
1798,FCC_A1,250,300,5 min,0.010000000000000023,0.2999999999999998,84.74576271186442,0.000939733735605909,0.0073835615778780695
1798,FCC_A1,250,600,10 min,0.010000000000000023,0.29999999999999966,84.74576271186442,0.0009548672085319792,0.00750246646019002
1798,FCC_A1,250,1800,30 min,0.010000000000000023,0.2999999999999996,84.74576271186442,0.0010101675277463804,0.007936965400395225
1798,FCC_A1,500,60,1 min,0.010000000000000023,0.3000000000000004,84.74576271186442,0.0031897071167856224,0.021811284840035635
1798,FCC_A1,500,300,5 min,0.010000000000000023,0.2999999999999998,84.74576271186442,0.0032287603820209234,0.022078331895076537
1798,FCC_A1,500,600,10 min,0.010000000000000023,0.29999999999999966,84.74576271186442,0.003275726554526361,0.022399487577669325
1798,FCC_A1,500,1800,30 min,0.010000000000000023,0.2999999999999996,84.74576271186442,0.003445845966378483,0.023562767719974426
1823,LIQUID,25,60,1 min,0.010000000000000024,0.29999999999998966,254.23728813559322,0.0022380027256635486,0.020051393609479315
1823,LIQUID,25,300,5 min,0.010000000000000024,0.29999406229143527,254.23728813559322,0.010130560138983037,0.09076479063314077
1823,LIQUID,25,600,10 min,0.010000000000000009,0.2998966129881396,338.98305084745766,0.01979000955162855,0.17730866298985692
1823,LIQUID,25,1800,30 min,0.00999999999999999,0.2989674266116928,338.98305084745766,0.05804400157769371,0.52004544451951
1823,LIQUID,50,60,1 min,0.010000000000000024,0.29999999999998966,254.23728813559322,0.0025090664580982923,0.022147797692900383
1823,LIQUID,50,300,5 min,0.010000000000000024,0.29999406229143527,254.23728813559322,0.010673881631825812,0.09421949355571134
1823,LIQUID,50,600,10 min,0.010000000000000009,0.2998966129881396,338.98305084745766,0.02053652743722327,0.1812781217995545
1823,LIQUID,50,1800,30 min,0.00999999999999999,0.2989674266116928,338.98305084745766,0.059393902765336924,0.524276325321211
1823,LIQUID,100,60,1 min,0.010000000000000024,0.29999999999998966,254.23728813559322,0.003149364686146304,0.026990305174693866
1823,LIQUID,100,300,5 min,0.010000000000000024,0.29999406229143527,254.23728813559322,0.0118796654773842,0.10180967546194795
1823,LIQUID,100,600,10 min,0.010000000000000009,0.2998966129881396,338.98305084745766,0.02215807901119806,0.1898964947527299
1823,LIQUID,100,1800,30 min,0.00999999999999999,0.2989674266116928,338.98305084745766,0.06224139075994923,0.533413655934529
1823,LIQUID,250,60,1 min,0.010000000000000024,0.29999999999998966,254.23728813559322,0.0058556254757185155,0.04600810808295873
1823,LIQUID,250,300,5 min,0.010000000000000024,0.29999406229143527,254.23728813559322,0.016450143893042057,0.1292500692453242
1823,LIQUID,250,600,10 min,0.010000000000000009,0.2998966129881396,338.98305084745766,0.028050860155405425,0.22039780570008097
1823,LIQUID,250,1800,30 min,0.00999999999999999,0.2989674266116928,338.98305084745766,0.07196533969839336,0.5654373116587084
1823,LIQUID,500,60,1 min,0.010000000000000024,0.29999999999998966,254.23728813559322,0.012983947143099459,0.08878450563558203
1823,LIQUID,500,300,5 min,0.010000000000000024,0.29999406229143527,254.23728813559322,0.02724469751574746,0.18629981880449797
1823,LIQUID,500,600,10 min,0.010000000000000009,0.2998966129881396,338.98305084745766,0.041299250136694166,0.28240514737888345
1823,LIQUID,500,1800,30 min,0.00999999999999999,0.2989674266116928,338.98305084745766,0.09211020444449065,0.6298515293897211
1848,LIQUID,25,60,1 min,0.010000000000000002,0.29999999999997107,254.23728813559322,0.0023280585811975866,0.020858249376652708
1848,LIQUID,25,300,5 min,0.010000000000000002,0.29999249792972993,254.23728813559322,0.010560443393993764,0.0946163312293608
1848,LIQUID,25,600,10 min,0.010000000000000002,0.29988236594357565,338.98305084745766,0.020640571455298243,0.18492927547800855
1848,LIQUID,25,1800,30 min,0.010000000000000002,0.2988996463878555,338.98305084745766,0.06057456354580191,0.5427180237321522
1848,LIQUID,50,60,1 min,0.010000000000000002,0.29999999999997107,254.23728813559322,0.00260402236874188,0.022985983661188085
1848,LIQUID,50,300,5 min,0.010000000000000002,0.29999249792972993,254.23728813559322,0.01111440869012046,0.09810807296494442
1848,LIQUID,50,600,10 min,0.010000000000000002,0.29988236594357565,338.98305084745766,0.021402541828437118,0.18892252335529566
1848,LIQUID,50,1800,30 min,0.010000000000000002,0.2988996463878555,338.98305084745766,0.06196240100395118,0.5469487336903843
1848,LIQUID,100,60,1 min,0.010000000000000002,0.29999999999997107,254.23728813559322,0.0032546677912217137,0.02789276113806023
1848,LIQUID,100,300,5 min,0.010000000000000002,0.29999249792972993,254.23728813559322,0.012342053019967011,0.10577237337946284
1848,LIQUID,100,600,10 min,0.010000000000000002,0.29988236594357565,338.98305084745766,0.023055596012664676,0.197588286648289
1848,LIQUID,100,1800,30 min,0.010000000000000002,0.2988996463878555,338.98305084745766,0.0648868596914538,0.5560855345218418
1848,LIQUID,250,60,1 min,0.010000000000000002,0.29999999999997107,254.23728813559322,0.005996346837791165,0.047113766848647674
1848,LIQUID,250,300,5 min,0.010000000000000002,0.29999249792972993,254.23728813559322,0.016982695910251935,0.13343437216380674
1848,LIQUID,250,600,10 min,0.010000000000000002,0.29988236594357565,338.98305084745766,0.029047666068945762,0.228229787850932
1848,LIQUID,250,1800,30 min,0.010000000000000002,0.2988996463878555,338.98305084745766,0.07485050592359471,0.5881062887093756
1848,LIQUID,500,60,1 min,0.010000000000000002,0.29999999999997107,254.23728813559322,0.013198287845840108,0.09025017190183188
1848,LIQUID,500,300,5 min,0.010000000000000002,0.29999249792972993,254.23728813559322,0.027909467063211058,0.1908455270535117
1848,LIQUID,500,600,10 min,0.010000000000000002,0.29988236594357565,338.98305084745766,0.042477474508075666,0.29046187059163137
1848,LIQUID,500,1800,30 min,0.010000000000000002,0.2988996463878555,338.98305084745766,0.09542415020927271,0.652512360736811
1873,LIQUID,25,60,1 min,0.009999999999999988,0.2999999999999244,254.23728813559322,0.0024193755013753224,0.02167640365711557
1873,LIQUID,25,300,5 min,0.009999999999999988,0.2999906604460448,254.23728813559322,0.01099675299714722,0.09852544871527975
1873,LIQUID,25,600,10 min,0.009999999999999988,0.29986717952056485,338.98305084745766,0.021504109385844142,0.1926661467264371
1873,LIQUID,25,1800,30 min,0.009999999999999988,0.29883071559715546,338.98305084745766,0.0631443656095279,0.5657421747250624
1873,LIQUID,50,60,1 min,0.009999999999999988,0.2999999999999244,254.23728813559322,0.0027002059076072643,0.023835006034948703
1873,LIQUID,50,300,5 min,0.009999999999999988,0.2999906604460448,254.23728813559322,0.011561299829615464,0.10205282879886796
1873,LIQUID,50,600,10 min,0.009999999999999988,0.29986717952056485,338.98305084745766,0.022281521914101345,0.19668137448119793
1873,LIQUID,50,1800,30 min,0.009999999999999988,0.29883071559715546,338.98305084745766,0.06457069812958711,0.5699724510873888
1873,LIQUID,100,60,1 min,0.009999999999999988,0.2999999999999244,254.23728813559322,0.0033611178403622874,0.02880504650304313
1873,LIQUID,100,300,5 min,0.009999999999999988,0.2999906604460448,254.23728813559322,0.012810665425417478,0.10978841886552311
1873,LIQUID,100,600,10 min,0.009999999999999988,0.29986717952056485,338.98305084745766,0.023966045857904274,0.2053909140408437
1873,LIQUID,100,1800,30 min,0.009999999999999988,0.29883071559715546,338.98305084745766,0.0675732597579816,0.5791081961830501
1873,LIQUID,250,60,1 min,0.009999999999999988,0.2999999999999244,254.23728813559322,0.006137862600956434,0.04822566728595342
1873,LIQUID,250,300,5 min,0.009999999999999988,0.2999906604460448,254.23728813559322,0.017520937659747663,0.13766337975458365
1873,LIQUID,250,600,10 min,0.009999999999999988,0.29986717952056485,338.98305084745766,0.030057208787621158,0.23616184407750998
1873,LIQUID,250,1800,30 min,0.009999999999999988,0.29883071559715546,338.98305084745766,0.07778011734937372,0.6111244751827468
1873,LIQUID,500,60,1 min,0.009999999999999988,0.2999999999999244,254.23728813559322,0.013412467076376975,0.09171473401773138
1873,LIQUID,500,300,5 min,0.009999999999999988,0.2999906604460448,254.23728813559322,0.028578642873378475,0.19542136542024285
1873,LIQUID,500,600,10 min,0.009999999999999988,0.29986717952056485,338.98305084745766,0.043667783998176384,0.2986012321022102
1873,LIQUID,500,1800,30 min,0.009999999999999988,0.29883071559715546,338.98305084745766,0.09878878902238936,0.6755198322223689
1898,LIQUID,25,60,1 min,0.01000000000000001,0.2999999999998165,254.23728813559322,0.002511907126690586,0.022505441092702742
1898,LIQUID,25,300,5 min,0.00999999999999999,0.2999885292640587,254.23728813559322,0.011439260785808248,0.10249009886693308
1898,LIQUID,25,600,10 min,0.010000000000000012,0.29985108386193315,338.98305084745766,0.02238017318607526,0.20051524355014275
1898,LIQUID,25,1800,30 min,0.01000000000000001,0.29876069240850217,338.98305084745766,0.06575200539455796,0.5891053329204454
1898,LIQUID,50,60,1 min,0.01000000000000001,0.2999999999998165,254.23728813559322,0.0027975702487023683,0.024694451476147305
1898,LIQUID,50,300,5 min,0.00999999999999999,0.2999885292640587,254.23728813559322,0.012014326274467597,0.10605174162867147
1898,LIQUID,50,600,10 min,0.010000000000000012,0.29985108386193315,338.98305084745766,0.02317302157521805,0.2045507372372037
1898,LIQUID,50,1800,30 min,0.01000000000000001,0.29876069240850217,338.98305084745766,0.06721737699987144,0.593334968245089
1898,LIQUID,100,60,1 min,0.01000000000000001,0.2999999999998165,254.23728813559322,0.0034686675958564323,0.029726756438707223
1898,LIQUID,100,300,5 min,0.00999999999999999,0.2999885292640587,254.23728813559322,0.01328527327519311,0.11385584578502166
1898,LIQUID,100,600,10 min,0.010000000000000012,0.29985108386193315,338.98305084745766,0.024888991350772105,0.21330063012475414
1898,LIQUID,100,1800,30 min,0.01000000000000001,0.29876069240850217,338.98305084745766,0.07029914419434237,0.6024692420257123
1898,LIQUID,250,60,1 min,0.01000000000000001,0.2999999999998165,254.23728813559322,0.006280128462362584,0.049343461303899244
1898,LIQUID,250,300,5 min,0.00999999999999999,0.2999885292640587,254.23728813559322,0.01806464246462411,0.1419353109994538
1898,LIQUID,250,600,10 min,0.010000000000000012,0.29985108386193315,338.98305084745766,0.03107908465558223,0.2441908028241845
1898,LIQUID,250,1800,30 min,0.01000000000000001,0.29876069240850217,338.98305084745766,0.08075263764850689,0.6344798000354734
1898,LIQUID,500,60,1 min,0.01000000000000001,0.2999999999998165,254.23728813559322,0.013626459323352744,0.09317801753607877
1898,LIQUID,500,300,5 min,0.00999999999999999,0.2999885292640587,254.23728813559322,0.029252018404524047,0.20002592156799573
1898,LIQUID,500,600,10 min,0.010000000000000012,0.29985108386193315,338.98305084745766,0.044869853424092235,0.3068210083030327
